time,q1_deg,q2_deg,q1_des_deg,q2_des_deg,x,y,x_des,y_des,tau1,tau2,ee_error
2.090000,-22.264307,126.640445,-22.978475,126.827051,0.1994235406,0.1914723785,0.2007981074,0.1887279014,-0.7710140665,0.7235640765,0.0030694606
2.100000,-22.562030,126.797567,-23.277349,126.975825,0.1995781862,0.1902222722,0.2009849328,0.1874852428,-0.7760917263,0.7205043268,0.0030773797
2.110000,-22.861077,126.950454,-23.577253,127.120269,0.1997527801,0.1889744874,0.2011912539,0.1862456720,-0.7809687234,0.7174479711,0.0030847432
2.120000,-23.161346,127.099041,-23.878074,127.260324,0.1999472835,0.1877293220,0.2014170199,0.1850094948,-0.7856403729,0.7143962641,0.0030915344
2.130000,-23.462729,127.243267,-24.179698,127.395933,0.2001616521,0.1864870733,0.2016621752,0.1837770164,-0.7901022712,0.7113504753,0.0030977375
2.140000,-23.765116,127.383074,-24.482009,127.527037,0.2003958369,0.1852480376,0.2019266590,0.1825485407,-0.7943503133,0.7083118874,0.0031033369
2.150000,-24.068395,127.518401,-24.784886,127.653583,0.2006497835,0.1840125104,0.2022104064,0.1813243709,-0.7983807104,0.7052817943,0.0031083175
2.160000,-24.372450,127.649193,-25.088207,127.775514,0.2009234325,0.1827807864,0.2025133471,0.1801048090,-0.8021900068,0.7022614995,0.0031126650
2.170000,-24.677163,127.775392,-25.391847,127.892780,0.2012167191,0.1815531592,0.2028354065,0.1788901560,-0.8057750951,0.6992523137,0.0031163657
2.180000,-24.982411,127.896945,-25.695679,128.005330,0.2015295737,0.1803299214,0.2031765051,0.1776807115,-0.8091332310,0.6962555529,0.0031194064
2.190000,-25.288072,128.013799,-25.999572,128.113113,0.2018619213,0.1791113646,0.2035365588,0.1764767740,-0.8122620473,0.6932725358,0.0031217749
2.200000,-25.594017,128.125902,-26.303396,128.216084,0.2022136820,0.1778977792,0.2039154787,0.1752786405,-0.8151595659,0.6903045818,0.0031234596
2.210000,-25.900119,128.233206,-26.607016,128.314195,0.2025847705,0.1766894545,0.2043131713,0.1740866065,-0.8178242084,0.6873530081,0.0031244499
2.220000,-26.206246,128.335663,-26.910295,128.407405,0.2029750966,0.1754866788,0.2047295385,0.1729009664,-0.8202548065,0.6844191275,0.0031247360
2.230000,-26.512264,128.433226,-27.213096,128.495670,0.2033845650,0.1742897388,0.2051644775,0.1717220125,-0.8224506092,0.6815042458,0.0031243090
2.240000,-26.818036,128.525852,-27.515279,128.578951,0.2038130752,0.1730989202,0.2056178811,0.1705500358,-0.8244112891,0.6786096587,0.0031231613
2.250000,-27.123425,128.613499,-27.816704,128.657211,0.2042605216,0.1719145074,0.2060896374,0.1693853254,-0.8261369475,0.6757366496,0.0031212860
2.260000,-27.428292,128.696127,-28.117226,128.730413,0.2047267936,0.1707367832,0.2065796299,0.1682281687,-0.8276281165,0.6728864868,0.0031186774
2.270000,-27.732494,128.773697,-28.416703,128.798524,0.2052117757,0.1695660294,0.2070877379,0.1670788513,-0.8288857602,0.6700604206,0.0031153312
2.280000,-28.035888,128.846174,-28.714990,128.861513,0.2057153472,0.1684025259,0.2076138358,0.1659376567,-0.8299112734,0.6672596804,0.0031112440
2.290000,-28.338331,128.913524,-29.011940,128.919351,0.2062373825,0.1672465517,0.2081577939,0.1648048664,-0.8307064788,0.6644854725,0.0031064139
2.300000,-28.639675,128.975715,-29.307409,128.972011,0.2067777510,0.1660983838,0.2087194781,0.1636807600,-0.8312736219,0.6617389770,0.0031008400
2.310000,-28.939775,129.032719,-29.601248,129.019468,0.2073363173,0.1649582980,0.2092987496,0.1625656149,-0.8316153639,0.6590213456,0.0030945231
2.320000,-29.238482,129.084508,-29.893310,129.061700,0.2079129409,0.1638265683,0.2098954656,0.1614597061,-0.8317347732,0.6563336985,0.0030874651
2.330000,-29.535648,129.131057,-30.183449,129.098688,0.2085074767,0.1627034672,0.2105094788,0.1603633065,-0.8316353140,0.6536771225,0.0030796695
2.340000,-29.831124,129.172345,-30.471517,129.130414,0.2091197747,0.1615892656,0.2111406378,0.1592766867,-0.8313208340,0.6510526683,0.0030711413
2.350000,-30.124761,129.208350,-30.757367,129.156863,0.2097496800,0.1604842326,0.2117887869,0.1582001148,-0.8307955496,0.6484613485,0.0030618868
2.360000,-30.416410,129.239057,-31.040853,129.178022,0.2103970333,0.1593886356,0.2124537660,0.1571338564,-0.8300640296,0.6459041351,0.0030519139
2.370000,-30.705921,129.264449,-31.321830,129.193883,0.2110616704,0.1583027403,0.2131354111,0.1560781746,-0.8291311776,0.6433819583,0.0030412322
2.380000,-30.993146,129.284515,-31.600152,129.204436,0.2117434224,0.1572268106,0.2138335541,0.1550333298,-0.8280022118,0.6408957038,0.0030298529
2.390000,-31.277936,129.299244,-31.875676,129.209678,0.2124421162,0.1561611084,0.2145480226,0.1539995798,-0.8266826449,0.6384462120,0.0030177885
2.400000,-31.560143,129.308629,-32.148260,129.209605,0.2131575739,0.1551058937,0.2152786405,0.1529771798,-0.8251782611,0.6360342760,0.0030050535
2.410000,-31.839621,129.312665,-32.417764,129.204218,0.2138896133,0.1540614248,0.2160252273,0.1519663820,-0.8234950931,0.6336606406,0.0029916637
2.420000,-32.116224,129.311349,-32.684047,129.193519,0.2146380477,0.1530279578,0.2167875990,0.1509674357,-0.8216393977,0.6313260014,0.0029776369
2.430000,-32.389809,129.304682,-32.946974,129.177514,0.2154026864,0.1520057466,0.2175655674,0.1499805875,-0.8196176303,0.6290310034,0.0029629924
2.440000,-32.660232,129.292666,-33.206409,129.156209,0.2161833341,0.1509950434,0.2183589406,0.1490060808,-0.8174364194,0.6267762412,0.0029477510
2.450000,-32.927352,129.275307,-33.462219,129.129615,0.2169797915,0.1499960979,0.2191675228,0.1480441561,-0.8151025396,0.6245622579,0.0029319353
2.460000,-33.191031,129.252612,-33.714275,129.097745,0.2177918552,0.1490091578,0.2199911144,0.1470950508,-0.8126228850,0.6223895453,0.0029155697
2.470000,-33.451132,129.224591,-33.962449,129.060614,0.2186193178,0.1480344683,0.2208295124,0.1461589989,-0.8100044428,0.6202585437,0.0028986799
2.480000,-33.707520,129.191259,-34.206617,129.018238,0.2194619679,0.1470722725,0.2216825098,0.1452362315,-0.8072542654,0.6181696423,0.0028812936
2.490000,-33.960065,129.152629,-34.446656,128.970638,0.2203195903,0.1461228110,0.2225498962,0.1443269763,-0.8043794443,0.6161231795,0.0028634397
2.500000,-34.208635,129.108719,-34.682448,128.917836,0.2211919659,0.1451863219,0.2234314575,0.1434314575,-0.8013870837,0.6141194436,0.0028451488
2.510000,-34.453106,129.059550,-34.913879,128.859857,0.2220788719,0.1442630408,0.2243269763,0.1425498962,-0.7982842743,0.6121586737,0.0028264532
2.520000,-34.693355,129.005145,-35.140836,128.796727,0.2229800820,0.1433532008,0.2252362315,0.1416825098,-0.7950780682,0.6102410609,0.0028073865
2.530000,-34.929260,128.945528,-35.363211,128.728476,0.2238953662,0.1424570321,0.2261589989,0.1408295124,-0.7917754545,0.6083667489,0.0027879838
2.540000,-35.160707,128.880727,-35.580900,128.655135,0.2248244911,0.1415747624,0.2270950508,0.1399911144,-0.7883833360,0.6065358363,0.0027682814
2.550000,-35.387581,128.810772,-35.793802,128.576737,0.2257672199,0.1407066163,0.2280441561,0.1391675228,-0.7849085066,0.6047483772,0.0027483173
2.560000,-35.609773,128.735694,-36.001820,128.493319,0.2267233125,0.1398528159,0.2290060808,0.1383589406,-0.7813576302,0.6030043837,0.0027281303
2.570000,-35.827178,128.655528,-36.204861,128.404918,0.2276925255,0.1390135799,0.2299805875,0.1375655674,-0.7777372207,0.6013038272,0.0027077606
2.580000,-36.039694,128.570310,-36.402837,128.311574,0.2286746126,0.1381891241,0.2309674357,0.1367875990,-0.7740536235,0.5996466404,0.0026872496
2.590000,-36.247224,128.480078,-36.595663,128.213329,0.2296693241,0.1373796614,0.2319663820,0.1360252273,-0.7703129987,0.5980327198,0.0026666395
2.600000,-36.449673,128.384874,-36.783259,128.110226,0.2306764076,0.1365854010,0.2329771798,0.1352786405,-0.7665213051,0.5964619270,0.0026459735
2.610000,-36.646952,128.284739,-36.965548,128.002311,0.2316956076,0.1358065491,0.2339995798,0.1345480226,-0.7626842864,0.5949340919,0.0026252956
2.620000,-36.838977,128.179718,-37.142459,127.889632,0.2327266660,0.1350433086,0.2350333298,0.1338335541,-0.7588074588,0.5934490140,0.0026046504
2.630000,-37.025665,128.069858,-37.313924,127.772238,0.2337693218,0.1342958786,0.2360781746,0.1331354111,-0.7548960999,0.5920064654,0.0025840832
2.640000,-37.206941,127.955207,-37.479881,127.650179,0.2348233115,0.1335644549,0.2371338564,0.1324537660,-0.7509552399,0.5906061929,0.0025636396
2.650000,-37.382733,127.835815,-37.640270,127.523508,0.2358883688,0.1328492296,0.2382001148,0.1317887869,-0.7469896535,0.5892479202,0.0025433656
2.660000,-37.552973,127.711733,-37.795036,127.392279,0.2369642251,0.1321503909,0.2392766867,0.1311406378,-0.7430038542,0.5879313506,0.0025233073
2.670000,-37.717598,127.583015,-37.944131,127.256548,0.2380506095,0.1314681234,0.2403633065,0.1305094788,-0.7390020894,0.5866561688,0.0025035109
2.680000,-37.876548,127.449716,-38.087508,127.116372,0.2391472485,0.1308026078,0.2414597061,0.1298954656,-0.7349883379,0.5854220438,0.0024840224
2.690000,-38.029771,127.311892,-38.225127,126.971808,0.2402538664,0.1301540206,0.2425656149,0.1292987496,-0.7309663076,0.5842286307,0.0024648873
2.700000,-38.177217,127.169602,-38.356949,126.822917,0.2413701856,0.1295225344,0.2436807600,0.1287194781,-0.7269394360,0.5830755732,0.0024461508
2.710000,-38.318839,127.022905,-38.482943,126.669760,0.2424959259,0.1289083176,0.2448048664,0.1281577939,-0.7229108909,0.5819625058,0.0024278575
2.720000,-38.454598,126.871861,-38.603080,126.512397,0.2436308056,0.1283115345,0.2459376567,0.1276138358,-0.7188835728,0.5808890554,0.0024100508
2.730000,-38.584457,126.716532,-38.717335,126.350894,0.2447745408,0.1277323448,0.2470788513,0.1270877379,-0.7148601186,0.5798548441,0.0023927735
2.740000,-38.708385,126.556982,-38.825689,126.185313,0.2459268455,0.1271709042,0.2482281687,0.1265796299,-0.7108429060,0.5788594904,0.0023760669
2.750000,-38.826353,126.393274,-38.928126,126.015721,0.2470874324,0.1266273637,0.2493853254,0.1260896374,-0.7068340592,0.5779026114,0.0023599708
2.760000,-38.938339,126.225475,-39.024632,125.842183,0.2482560119,0.1261018698,0.2505500358,0.1256178811,-0.7028354554,0.5769838247,0.0023445235
2.770000,-39.044323,126.053649,-39.115201,125.664765,0.2494322932,0.1255945644,0.2517220125,0.1251644775,-0.6988487319,0.5761027494,0.0023297616
2.780000,-39.144292,125.877865,-39.199827,125.483537,0.2506159837,0.1251055849,0.2529009664,0.1247295385,-0.6948752946,0.5752590085,0.0023157195
2.790000,-39.238233,125.698191,-39.278511,125.298567,0.2518067892,0.1246350638,0.2540866065,0.1243131713,-0.6909163262,0.5744522297,0.0023024296
2.800000,-39.326140,125.514694,-39.351254,125.109922,0.2530044141,0.1241831289,0.2552786405,0.1239154787,-0.6869727956,0.5736820470,0.0022899219
2.810000,-39.408011,125.327446,-39.418064,124.917675,0.2542085615,0.1237499031,0.2564767740,0.1235365588,-0.6830454674,0.5729481016,0.0022782238
2.820000,-39.483847,125.136517,-39.478952,124.721894,0.2554189331,0.1233355044,0.2576807115,0.1231765051,-0.6791349122,0.5722500436,0.0022673602
2.830000,-39.553652,124.941976,-39.533929,124.522652,0.2566352293,0.1229400460,0.2588901560,0.1228354065,-0.6752415167,0.5715875324,0.0022573533
2.840000,-39.617435,124.743897,-39.583014,124.320019,0.2578571494,0.1225636358,0.2601048090,0.1225133471,-0.6713654946,0.5709602379,0.0022482221
2.850000,-39.675207,124.542350,-39.626226,124.114067,0.2590843915,0.1222063770,0.2613243709,0.1222104064,-0.6675068967,0.5703678414,0.0022399830
2.860000,-39.726986,124.337409,-39.663588,123.904868,0.2603166526,0.1218683674,0.2625485407,0.1219266590,-0.6636656220,0.5698100359,0.0022326492
2.870000,-39.772789,124.129146,-39.695126,123.692495,0.2615536289,0.1215496998,0.2637770164,0.1216621752,-0.6598414286,0.5692865269,0.0022262306
2.880000,-39.812639,123.917635,-39.720870,123.477022,0.2627950155,0.1212504620,0.2650094948,0.1214170199,-0.6560339443,0.5687970330,0.0022207342
2.890000,-39.846561,123.702950,-39.740850,123.258520,0.2640405066,0.1209707363,0.2662456720,0.1211912539,-0.6522426769,0.5683412863,0.0022161639
2.900000,-39.874583,123.485163,-39.755101,123.037063,0.2652897957,0.1207105998,0.2674852428,0.1209849328,-0.6484670253,0.5679190323,0.0022125204
2.910000,-39.896737,123.264350,-39.763661,122.812725,0.2665425756,0.1204701246,0.2687279014,0.1207981074,-0.6447062891,0.5675300306,0.0022098013
2.920000,-39.913057,123.040585,-39.766568,122.585579,0.2677985384,0.1202493772,0.2699733413,0.1206308239,-0.6409596792,0.5671740550,0.0022080012
2.930000,-39.923579,122.813942,-39.763864,122.355699,0.2690573755,0.1200484190,0.2712212551,0.1204831236,-0.6372263271,0.5668508934,0.0022071119
2.940000,-39.928344,122.584495,-39.755594,122.123158,0.2703187779,0.1198673060,0.2724713349,0.1203550428,-0.6335052945,0.5665603476,0.0022071224
2.950000,-39.927393,122.352320,-39.741802,121.888030,0.2715824360,0.1197060888,0.2737232723,0.1202466133,-0.6297955827,0.5663022338,0.0022080188
2.960000,-39.920771,122.117491,-39.722538,121.650389,0.2728480399,0.1195648127,0.2749767584,0.1201578617,-0.6260961409,0.5660763822,0.0022097850
2.970000,-39.908523,121.880082,-39.697852,121.410309,0.2741152794,0.1194435177,0.2762314839,0.1200888100,-0.6224058751,0.5658826365,0.0022124023
2.980000,-39.890700,121.640169,-39.667795,121.167863,0.2753838438,0.1193422382,0.2774871393,0.1200394752,-0.6187236555,0.5657208542,0.0022158500
2.990000,-39.867351,121.397825,-39.632422,120.923124,0.2766534225,0.1192610034,0.2787434146,0.1200098694,-0.6150483249,0.5655909062,0.0022201053
3.000000,-39.838531,121.153126,-39.591787,120.676166,0.2779237045,0.1191998371,0.2800000000,0.1200000000,-0.6113787052,0.5654926760,0.0022251436
3.010000,-39.804292,120.906145,-39.545947,120.427061,0.2791943788,0.1191587577,0.2812565854,0.1200098694,-0.6077136048,0.5654260602,0.0022309386
3.020000,-39.764693,120.656957,-39.494961,120.175884,0.2804651345,0.1191377781,0.2825128607,0.1200394752,-0.6040518247,0.5653909672,0.0022374629
3.030000,-39.719790,120.405636,-39.438889,119.922706,0.2817356607,0.1191369061,0.2837685161,0.1200888100,-0.6003921645,0.5653873175,0.0022446875
3.040000,-39.669644,120.152255,-39.377792,119.667601,0.2830056466,0.1191561438,0.2850232416,0.1201578617,-0.5967334283,0.5654150429,0.0022525826
3.050000,-39.614316,119.896888,-39.311732,119.410641,0.2842747816,0.1191954881,0.2862767277,0.1202466133,-0.5930744297,0.5654740861,0.0022611175
3.060000,-39.553868,119.639609,-39.240772,119.151897,0.2855427554,0.1192549306,0.2875286651,0.1203550428,-0.5894139969,0.5655644001,0.0022702609
3.070000,-39.488364,119.380491,-39.164977,118.891441,0.2868092579,0.1193344575,0.2887787449,0.1204831236,-0.5857509766,0.5656859481,0.0022799809
3.080000,-39.417869,119.119605,-39.084412,118.629346,0.2880739797,0.1194340496,0.2900266587,0.1206308239,-0.5820842390,0.5658387025,0.0022902454
3.090000,-39.342450,118.857026,-38.999144,118.365683,0.2893366116,0.1195536825,0.2912720986,0.1207981074,-0.5784126807,0.5660226446,0.0023010221
3.100000,-39.262172,118.592825,-38.909240,118.100521,0.2905968451,0.1196933266,0.2925147572,0.1209849328,-0.5747352286,0.5662377640,0.0023122788
3.110000,-39.177105,118.327074,-38.814767,117.833933,0.2918543722,0.1198529468,0.2937543280,0.1211912539,-0.5710508429,0.5664840583,0.0023239833
3.120000,-39.087318,118.059845,-38.715795,117.565988,0.2931088855,0.1200325029,0.2949905052,0.1214170199,-0.5673585197,0.5667615321,0.0023361036
3.130000,-38.992879,117.791209,-38.612393,117.296757,0.2943600788,0.1202319494,0.2962229836,0.1216621752,-0.5636572938,0.5670701970,0.0023486082
3.140000,-38.893860,117.521237,-38.504630,117.026308,0.2956076461,0.1204512358,0.2974514593,0.1219266590,-0.5599462404,0.5674100706,0.0023614659
3.150000,-38.790332,117.249999,-38.392577,116.754712,0.2968512827,0.1206903062,0.2986756291,0.1222104064,-0.5562244775,0.5677811762,0.0023746462
3.160000,-38.682366,116.977565,-38.276304,116.482037,0.2980906848,0.1209490997,0.2998951910,0.1225133471,-0.5524911673,0.5681835420,0.0023881190
3.170000,-38.570035,116.704006,-38.155883,116.208352,0.2993255496,0.1212275502,0.3011098440,0.1228354065,-0.5487455176,0.5686172012,0.0024018553
3.180000,-38.453412,116.429391,-38.031385,115.933725,0.3005555753,0.1215255866,0.3023192885,0.1231765051,-0.5449867830,0.5690821907,0.0024158262
3.190000,-38.332569,116.153789,-37.902882,115.658223,0.3017804614,0.1218431327,0.3035232260,0.1235365588,-0.5412142661,0.5695785510,0.0024300042
3.200000,-38.207579,115.877268,-37.770447,115.381915,0.3029999087,0.1221801073,0.3047213595,0.1239154787,-0.5374273177,0.5701063255,0.0024443623
3.210000,-38.078518,115.599897,-37.634150,115.104868,0.3042136192,0.1225364242,0.3059133935,0.1243131713,-0.5336253383,0.5706655604,0.0024588743
3.220000,-37.945458,115.321743,-37.494066,114.827147,0.3054212962,0.1229119923,0.3070990336,0.1247295385,-0.5298077773,0.5712563035,0.0024735151
3.230000,-37.808475,115.042875,-37.350265,114.548820,0.3066226446,0.1233067156,0.3082779875,0.1251644775,-0.5259741344,0.5718786045,0.0024882603
3.240000,-37.667641,114.763358,-37.202822,114.269952,0.3078173709,0.1237204932,0.3094499642,0.1256178811,-0.5221239590,0.5725325137,0.0025030864
3.250000,-37.523032,114.483261,-37.051807,113.990610,0.3090051831,0.1241532193,0.3106146746,0.1260896374,-0.5182568505,0.5732180824,0.0025179710
3.260000,-37.374723,114.202649,-36.897295,113.710857,0.3101857907,0.1246047834,0.3117718313,0.1265796299,-0.5143724576,0.5739353615,0.0025328923
3.270000,-37.222787,113.921588,-36.739358,113.430760,0.3113589051,0.1250750702,0.3129211487,0.1270877379,-0.5104704790,0.5746844020,0.0025478297
3.280000,-37.067300,113.640143,-36.578068,113.150382,0.3125242396,0.1255639597,0.3140623433,0.1276138358,-0.5065506619,0.5754652539,0.0025627632
3.290000,-36.908335,113.358380,-36.413497,112.869787,0.3136815092,0.1260713272,0.3151951336,0.1281577939,-0.5026128023,0.5762779658,0.0025776738
3.300000,-36.745968,113.076363,-36.245718,112.589039,0.3148304309,0.1265970433,0.3163192400,0.1287194781,-0.4986567442,0.5771225848,0.0025925434
3.310000,-36.580272,112.794156,-36.074804,112.308202,0.3159707238,0.1271409743,0.3174343851,0.1292987496,-0.4946823787,0.5779991559,0.0026073547
3.320000,-36.411321,112.511824,-35.900826,112.027337,0.3171021089,0.1277029816,0.3185402939,0.1298954656,-0.4906896436,0.5789077216,0.0026220912
3.330000,-36.239190,112.229429,-35.723855,111.746509,0.3182243094,0.1282829223,0.3196366935,0.1305094788,-0.4866785227,0.5798483215,0.0026367371
3.340000,-36.063952,111.947036,-35.543964,111.465779,0.3193370508,0.1288806490,0.3207233133,0.1311406378,-0.4826490444,0.5808209919,0.0026512776
3.350000,-35.885681,111.664706,-35.361224,111.185208,0.3204400609,0.1294960099,0.3217998852,0.1317887869,-0.4786012815,0.5818257653,0.0026656985
3.360000,-35.704449,111.382502,-35.175706,110.904858,0.3215330696,0.1301288487,0.3228661436,0.1324537660,-0.4745353497,0.5828626704,0.0026799863
3.370000,-35.520331,111.100486,-34.987481,110.624791,0.3226158096,0.1307790050,0.3239218254,0.1331354111,-0.4704514071,0.5839317314,0.0026941282
3.380000,-35.333398,110.818719,-34.796619,110.345066,0.3236880157,0.1314463141,0.3249666702,0.1338335541,-0.4663496527,0.5850329675,0.0027081123
3.390000,-35.143723,110.537262,-34.603190,110.065745,0.3247494255,0.1321306069,0.3260004202,0.1345480226,-0.4622303258,0.5861663932,0.0027219270
3.400000,-34.951378,110.256177,-34.407265,109.786886,0.3257997790,0.1328317102,0.3270228202,0.1352786405,-0.4580937049,0.5873320171,0.0027355616
3.410000,-34.756435,109.975524,-34.208913,109.508550,0.3268388191,0.1335494468,0.3280336180,0.1360252273,-0.4539401060,0.5885298422,0.0027490059
3.420000,-34.558965,109.695362,-34.008203,109.230797,0.3278662913,0.1342836353,0.3290325643,0.1367875990,-0.4497698826,0.5897598653,0.0027622503
3.430000,-34.359039,109.415752,-33.805203,108.953684,0.3288819438,0.1350340903,0.3300194125,0.1375655674,-0.4455834235,0.5910220769,0.0027752858
3.440000,-34.156728,109.136752,-33.599983,108.677270,0.3298855279,0.1358006226,0.3309939192,0.1383589406,-0.4413811523,0.5923164603,0.0027881037
3.450000,-33.952101,108.858422,-33.392611,108.401614,0.3308767977,0.1365830387,0.3319558439,0.1391675228,-0.4371635263,0.5936429921,0.0028006961
3.460000,-33.745229,108.580820,-33.183153,108.126773,0.3318555101,0.1373811416,0.3329049492,0.1399911144,-0.4329310351,0.5950016411,0.0028130554
3.470000,-33.536181,108.304004,-32.971678,107.852804,0.3328214253,0.1381947302,0.3338410011,0.1408295124,-0.4286841994,0.5963923687,0.0028251747
3.480000,-33.325026,108.028033,-32.758252,107.579766,0.3337743066,0.1390236000,0.3347637685,0.1416825098,-0.4244235702,0.5978151280,0.0028370471
3.490000,-33.111832,107.752963,-32.542941,107.307715,0.3347139202,0.1398675424,0.3356730237,0.1425498962,-0.4201497275,0.5992698640,0.0028486666
3.500000,-32.896667,107.478852,-32.325812,107.036707,0.3356400358,0.1407263454,0.3365685425,0.1434314575,-0.4158632792,0.6007565127,0.0028600273
3.510000,-32.679600,107.205757,-32.106931,106.766798,0.3365524262,0.1415997933,0.3374501038,0.1443269763,-0.4115648597,0.6022750016,0.0028711239
3.520000,-32.460696,106.933734,-31.886362,106.498044,0.3374508677,0.1424876668,0.3383174902,0.1452362315,-0.4072551293,0.6038252486,0.0028819512
3.530000,-32.240023,106.662839,-31.664169,106.230500,0.3383351396,0.1433897434,0.3391704876,0.1461589989,-0.4029347726,0.6054071625,0.0028925045
3.540000,-32.017647,106.393128,-31.440419,105.964223,0.3392050252,0.1443057968,0.3400088856,0.1470950508,-0.3986044979,0.6070206421,0.0029027796
3.550000,-31.793634,106.124656,-31.215173,105.699265,0.3400603108,0.1452355976,0.3408324772,0.1480441561,-0.3942650354,0.6086655761,0.0029127723
3.560000,-31.568049,105.857478,-30.988496,105.435682,0.3409007864,0.1461789129,0.3416410594,0.1490060808,-0.3899171368,0.6103418432,0.0029224789
3.570000,-31.340956,105.591650,-30.760450,105.173528,0.3417262459,0.1471355066,0.3424344326,0.1499805875,-0.3855615739,0.6120493112,0.0029318959
3.580000,-31.112420,105.327225,-30.531099,104.912857,0.3425364864,0.1481051396,0.3432124010,0.1509674357,-0.3811991375,0.6137878373,0.0029410202
3.590000,-30.882505,105.064257,-30.300503,104.653721,0.3433313088,0.1490875694,0.3439747727,0.1519663820,-0.3768306365,0.6155572676,0.0029498488
3.600000,-30.651274,104.802800,-30.068725,104.396175,0.3441105181,0.1500825505,0.3447213595,0.1529771798,-0.3724568967,0.6173574368,0.0029583790
3.610000,-30.418790,104.542908,-29.835825,104.140270,0.3448739227,0.1510898344,0.3454519774,0.1539995798,-0.3680787601,0.6191881681,0.0029666084
3.620000,-30.185115,104.284634,-29.601864,103.886059,0.3456213349,0.1521091697,0.3461664459,0.1550333298,-0.3636970833,0.6210492730,0.0029745349
3.630000,-29.950311,104.028029,-29.366902,103.633594,0.3463525711,0.1531403021,0.3468645889,0.1560781746,-0.3593127373,0.6229405509,0.0029821564
3.640000,-29.714439,103.773146,-29.131000,103.382927,0.3470674515,0.1541829744,0.3475462340,0.1571338564,-0.3549266056,0.6248617888,0.0029894711
3.650000,-29.477560,103.520038,-28.894215,103.134109,0.3477658003,0.1552369266,0.3482112131,0.1582001148,-0.3505395840,0.6268127614,0.0029964775
3.660000,-29.239735,103.268756,-28.656608,102.887190,0.3484474457,0.1563018961,0.3488593622,0.1592766867,-0.3461525793,0.6287932308,0.0030031741
3.670000,-29.001024,103.019351,-28.418235,102.642223,0.3491122200,0.1573776176,0.3494905212,0.1603633065,-0.3417665084,0.6308029460,0.0030095598
3.680000,-28.761485,102.771874,-28.179155,102.399256,0.3497599596,0.1584638232,0.3501045344,0.1614597061,-0.3373822974,0.6328416432,0.0030156336
3.690000,-28.521178,102.526375,-27.939426,102.158339,0.3503905051,0.1595602427,0.3507012504,0.1625656149,-0.3330008807,0.6349090450,0.0030213944
3.700000,-28.280160,102.282905,-27.699103,101.919523,0.3510037013,0.1606666031,0.3512805219,0.1636807600,-0.3286232001,0.6370048608,0.0030268418
3.710000,-28.038491,102.041513,-27.458244,101.682855,0.3515993972,0.1617826294,0.3518422061,0.1648048664,-0.3242502038,0.6391287863,0.0030319751
3.720000,-27.796227,101.802249,-27.216904,101.448386,0.3521774460,0.1629080438,0.3523861642,0.1659376567,-0.3198828459,0.6412805035,0.0030367939
3.730000,-27.553425,101.565162,-26.975138,101.216163,0.3527377053,0.1640425668,0.3529122621,0.1670788513,-0.3155220851,0.6434596804,0.0030412980
3.740000,-27.310141,101.330300,-26.733003,100.986234,0.3532800371,0.1651859164,0.3534203701,0.1682281687,-0.3111688844,0.6456659708,0.0030454873
3.750000,-27.066432,101.097712,-26.490551,100.758647,0.3538043076,0.1663378084,0.3539103626,0.1693853254,-0.3068242097,0.6478990145,0.0030493618
3.760000,-26.822352,100.867445,-26.247837,100.533449,0.3543103876,0.1674979569,0.3543821189,0.1705500358,-0.3024890296,0.6501584368,0.0030529217
3.770000,-26.577958,100.639548,-26.004915,100.310687,0.3547981522,0.1686660737,0.3548355225,0.1717220125,-0.2981643142,0.6524438488,0.0030561673
3.780000,-26.333302,100.414067,-25.761837,100.090406,0.3552674811,0.1698418688,0.3552704615,0.1729009664,-0.2938510345,0.6547548467,0.0030590990
3.790000,-26.088440,100.191048,-25.518656,99.872654,0.3557182585,0.1710250505,0.3556868287,0.1740866065,-0.2895501619,0.6570910125,0.0030617174
3.800000,-25.843423,99.970538,-25.275425,99.657475,0.3561503730,0.1722153251,0.3560845213,0.1752786405,-0.2852626671,0.6594519131,0.0030640231
3.810000,-25.598307,99.752584,-25.032194,99.444914,0.3565637179,0.1734123974,0.3564634412,0.1764767740,-0.2809895196,0.6618371010,0.0030660169
3.820000,-25.353142,99.537229,-24.789015,99.235016,0.3569581912,0.1746159704,0.3568234949,0.1776807115,-0.2767316873,0.6642461136,0.0030676997
3.830000,-25.107981,99.324519,-24.545938,99.027825,0.3573336952,0.1758257456,0.3571645935,0.1788901560,-0.2724901351,0.6666784736,0.0030690725
3.840000,-24.862875,99.114499,-24.303014,98.823385,0.3576901371,0.1770414232,0.3574866529,0.1801048090,-0.2682658254,0.6691336891,0.0030701365
3.850000,-24.617875,98.907213,-24.060293,98.621738,0.3580274288,0.1782627017,0.3577895936,0.1813243709,-0.2640597162,0.6716112529,0.0030708929
3.860000,-24.373032,98.702704,-23.817822,98.422929,0.3583454867,0.1794892785,0.3580733410,0.1825485407,-0.2598727618,0.6741106433,0.0030713431
3.870000,-24.128396,98.501015,-23.575652,98.226998,0.3586442320,0.1807208495,0.3583378248,0.1837770164,-0.2557059112,0.6766313238,0.0030714885
3.880000,-23.884015,98.302189,-23.333830,98.033987,0.3589235908,0.1819571096,0.3585829801,0.1850094948,-0.2515601082,0.6791727431,0.0030713306
3.890000,-23.639940,98.106268,-23.092405,97.843939,0.3591834937,0.1831977524,0.3588087461,0.1862456720,-0.2474362907,0.6817343351,0.0030708711
